@MindyNeedsHubby hey you...how's the husband search going ? spring is in the air...ripe time for the pickin'
@minglebar thanks for checking on it
@miss_ek You were relaxing all night!!
@miss_tattoo heyy! you got those pictures of Donnie's gift on the USB stick?!
@misschuchu Mimi!! hi i love your pic u look good
@MissGC : Hahaha. Unfortunately not. My lesbian crush is ... Leighton Meester! XD You?
@MissNappyBoy and ur home is where? ohhh i nkow lexington ky rite next to me
@missrogue I'll by drinks for anybody that can pull off Boy Named Sue by Johnnie Cash
@misstoriblack I have absolutely no doubt that I will! here's to your continued success
@MissXu that penclip is soooo cool!
@misterwallace did u get lots of msgs from people sayin they recognised u in mail ysterda &amp; felt bad like me u wernt named? katie x
@mistressathenax oh lets let it be a surprise.
@MistyDavies Glad I could help. Now we just need barcode scanners.
@mistygirlph - hehehe. that was my halloween costume we only have Friday off. flying to hk
@mitzs hey bud :) np I do so love my 50D, although I'd love a 5D mkII more
@mivillephoto It disappeared yesterday-so I uploaded a new one
@MJDancer38 really.like i would buy that sweater from him. i couldnt tell if it was silk or a really nice polyester blend..lovesit chrisB
@mkaigwa ur a derailer! I've started listening to kwaito instead of doing serious studying...hmm!
@mkvlln Mr president, your tweets get cut off, i cant read everything. send it in an email? thanks love.
@mlvalentine Merci! (Now I need to go find it before it falls off the stream... !) Say hi to Sophie for me
@MmmBaileys Me Happy Birthday! Loving the foxy avatar pic as well Serious party plans for the big day?
@mneylon thats a great domain name ... wonder what it'll end up going for
@modejunkie awww sweetness! But he's still a cutie!
@modelstruck I'm in need of a new profile pic and pics with Talena
@mojosanjay Nice suggestion to Tharoor's team on the use of Social Media. HIs asst must have responded. I believe he is on Twitter now
@Molecat84 LOL I'll be sure to pass that on the director ;) Glad you're enjoying it!
@mollydotcom Haha Molly you're really funny. I enjoy reading your tweets.
@MollyFlagtail excellent! Howdy naYbur i do love me some tail waggers!
@mom2jwo Woo hoo!!!! Keep working hard my dear!!
@momentbymoment1 - I'm sure you and your site will!
@mominisrael We know all about crazy bloggers
@MommyBrain Safe travels and congrats on the new move
@moneceann Going somewhere?
@Monica_Hughes heyyyyy missy! Welcome
@monkeylover35 Well it feels a little raped today but its calmed down.
@Monkeymoo2 You probably neded it. thank God that you are O.K. have a Good Day across the pond
@moodleman http://twitpic.com/2taqx - this is great.. thanks links perfectly with the look into connectivism I had with Syephen Downes
@MotionX Great - I look forward to trying out the new features
@mozy19 you and me both go #canucks go!
@mpconnolly finally someone else tweeting about Nouveau Riche. #NRU
@mpesce sweet... must go home shortly and make a death ray
@mpesce they leave it on the street and string the hose up over the balcony
@mpesce Yes you can do that
@Mpits its super easy lol I wish everyone would jump on the bandwagon
@MrChInBsC changed the channel...
@mrgarylee Awww that was nice! Thanks and of course you are very welcome!
@Mrjones2011 gimme some !
@MrMadsen
@MrPeterAndre 7 pounds is an awesome film
@mrschicken why yes, yes I am
@mrsibs CDs? How quaint !!
@mrskutcher Hello How's the family goin? hope good ;)
@mrskutcher I keep forgetting you are in a different time zone than normal! I see your 'tweets' about the morning when it's 10:45pm here!
@mrskutcher it's only 1am here...i'm just on my way TO bed lol. weird. hope you have a good morning!
@mrskutcher ur awesome
@mrskutcher you saved that lady you should be rewarded.
@MrSocial sounds gooddd
@MrsP_ifurnastee rowr! you bet! and @cartermorrison is going to bed..but I'm sure she would want to be included as well LMAO
@MrTweet_Alert Would you please email me? I can't seem to get Mr. Tweet to work... Still. What's up with that? Thanks.
@MrYoungHarlem getting splashy I see
@Ms_Hip_Hop im glad ur doing well
@msaleem LOL not yet my brutha from anotha mutha
@Msdebramaye I heard about that contest! Congrats girl!!
@MsKCJones Yeah it's very irritating, right? But with God on your side, you cant fail.
@msnichole I love purses! U shud send me some
@mswilliamsmusic Hope ur having a great night hun n that ur feeling better.
@mswilliamsmusic I'm chilling. God blessed me w/ another day so how can I NOT smile u know? Goodnight! Hope 2 talk 2 u again soon
@MTsiaklides haha now thats one I DO know!
@mulatta @laerwen GB game planned before movie. Original GBs in 3rd movie as &quot;mentors&quot; - think aintitcool.com has info on main page
@Mumsontop I am I promise just getting though the week- will catch up just after easter?
@munche yay for following me! I'll try me best to entertain the shit out of you via twitter
@musewire http://twitpic.com/1ynob - Perhaps they are going to mime the new album???
@musicaddikt787 its good for you crystal!
@musiqvixen yay ali you have this u will get hooked its fun
@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome!
@MxtMedia any new music mixes? I'd like to hear some if you let me...
@MyAppleStuff hehe have to confess i too didn't read it that way
@MyAppleStuff I'm just going to make peanut butter on toast!! Not as healthy as yours
@mydesire I saw that earlier on Darker Sights/Sounds. I subscribe to that blog in my google reader. Yummmminesssssss.
@mydesire thanks next time I shall be better prepared LOL
@myfolia Just to let you know that you guys are doing a great job!
@myheartandmind jo jen by nemuselo zrovna tâÂ© holce ael co nic
@myk14 Thanks buddy *high fives* hehe
@mynameisgerard haha! i'm not saying u should try it.. but maybe u should
@MyNameIsIngrid Just think one day the'll be history books about you and how sleepy you were
@MyNews24 No such thing as too many public holidays I'm looking forward to lots of chocolate too!
@N3W_Media That's not the kind of car you want to be involved in an accident with... the evidence would be indisputable
@naijagal You just HAD to throw that in. Tell her that I say thanks for the eye contact at her Brixton gig. managed to get a shot!
@NaiveLondonGirl Why howdy maam. I'm fine n dandy. And if ur naive I'm a dutch man's uncle
@Najoo heyyyy miss you too honey (F)
@nanalipzz89 BabyKnightOwl I won't call you Trudy if you don't want it lol I am fine why are you in a bad mood sweetheart?
@nanalipzz89 Hiya Tudy How are you sweetie?
@nanalipzz89 lol okay than
@nandinidevare they should ban mikes first. thats a more established weapon in india
@nashipear Sorry I am talking to my best friend.. So I havent replied!! But I can talk to you too!
@nassyusof evening primrose oil and loads of vitamin c
@natalietran if you're talking Chapel Street then try Borscht Vodka &amp; Tears on corner of Chapel and High St or Globe at 218 Chapel St
@NatashaD83 I agree with Jo! Don't say thanks Natasha! We're hrere for you!
@nateflynn go to twin peaks &amp; check out the view of SF don't forget your jackets/hoodies!
@nathankam jinro chamisul soju...all of the Korean soap stars drink it
@nathanrdotca I think if I click the word &quot;reply&quot; it gives me a new window of what you're replying to. I'll do that now.
@nathantwitch Hahahaha!!! That's awesome!
@naughtyhaughty HOW DID I FORGET ABOUT TWO AND A HALF MEN?!?!? I LOVE THAT SHOW!!!
@naughtyhaughty Sooo chill! So what part do u live in? I went 2 Laguna Creek in South Sac then got my own place in Citrus Heights...
@NEEFFRESH DON'T TRIP MY TWEEZEY FOR SHEEZEY... I GOTCHU
@Neil_Duckett Cool pics. In Kyoto geisha are usually called &quot;Maiko&quot;
@neilinglis see you there
@neonplasma yah! thats why im still linked to the AOL lady on my home page
@NeraFarfalla I'm so glad to hear that.
@nerdd I was pretty sure that you were checking new Tweets on your iPhone during the meeting
@nerdist That photo IS Vegas
@nerimon Just watched all of your VEDA videos. Intro is yay
@nesarajah thankyou. That dig house made a few tweets ago makes sense now
@netik no doubt I love the seemingly random stats. I'm going to have to incorporate that &quot;26%&quot; into a presentation somewhere.
@netscribe Thanks for considering Issuu
@nexs007 @StephenDon24 I am confident my enforced break will give me freshness and desire that maybe lacking in other players
@nexs007 sure I can manage the odd ps3 practice session too. Just cos I'm nice
@nicefaceMITCHIE girllllll you know
@nichelady I'm sure you'll make the time when you have it &amp; dosey - do &amp; all that good stuff...
@nick_carter check it out http://www.bored.com/pranksite/index.htm
@nick_carter http://fanclub.backstreetboys.com/chat.php ? is not crazy! we're like 3 persons there! lol
@nick_carter Your weird. The end.
@NickityNatNat Color it purple!
@NickkkJonasss I like Poison Ivy the best
@nickpadmore Ouch. Looks like I'd best take another one.
@nicnina www.tolicesdoorkut.com e ria um pouco
@nicola_prigg Thankies! so excited!
@nicolerichie I remember Anne of Green Gables - My sister and I used to watch it when we were younger!
@nicolerichie only one of the best sappy love stories ever
@nicolerichie Opps I meant &quot;summer vacation&quot; I had the cassette tape
@nicolerichie that was my favorite show/series when i was little!
@nicolerichie Yea I remember it
@nicolerichie yep. Had their CD back. Still remember the cover - horribly early 90's! Had all the Anne of Green Gables books too.
@nicolerichie yes I had all the books as a child
@nicolerichie: your picture is very sweet
@NicoleVilareal heyy yess whats up dude!?
@nikan Did it just begin to... reveal the true nature of the company?
@nikhilnarayanan saw the tvc yesterday.. worked for me
@nikkixgoesxrawr i am absolutely thrilled about it. so freaking cute. loveee!
@NileyJemiLover Your Welcome Bestie Whats Up Hunz?
@nimbupani cos it's longer and therefore harder to spat that out?
@ninabelk look at you and your celeb spotting! Did you throw rocks at the smug prick?
@ninalorraine oh my goodness! yes! i win it's only cause my life revolves around that movie hahaha
@ninaneverknew i'll be there as well! maybe tomorrow
@ninasplayground I agree. My kids got &quot;Who am I&quot; 4 Christmas. It's bn fun but I caught my 4 yrold cheating by looking at reflection in TV
@ninjaguitarsex I'm pretty sure the show part is just for before the show. Then it's like Twitter for the whole NIN fan community.
@niravmehta congrats man.. i will definately buy one
@nirosh31 u mean Twitter Sri Lanka? eg- twitter.lk ?
@Nisha7 I don't know but are they starkers like my dear child
@NiuB You bet. Maybe time to try the pizza home delivery
@njpaust I will indeed.
@NLPride08 oh alright
@NLPride08 that's a perfectly reasonable time of day for me
@Noa_Liberator I didn't get any but they told us we'll be getting a modest gift this year.
@noarmsjames my lovely man is cooking me dinner and then we're going for a walk
@noiseboyartist i love writing letters of complaint - i just always forget to mail em. I'm an agent-of-change (in my head) Lol
@nomadicmatt and if you could sell that much advertising you wouldn't need the coaching would you
@nomadicmatt i'd like to be linked on your site http://www.worldresolution.net/travel
@normaltusker do u know from where it has been lifted or rather &quot;Inspired&quot;?
@NormGregory Oh and I'm a HUGE Big Love fan! Trying to wrap Season 2 up. That show is so creepily accurate - take it from a Utah girl.
@NOSSOATELIE Thank you dear!
@notsooglam Very true. I remember the old Degrassi back in the day too. I think adults young at heart can relate to a point as well.
@nova937music wow! artistic
@nsastrasasmita k. i'll try to figure it out. i'm gonna go to bed. night night
@NurseMott You must think of alternative topics to post on Twitter from Facebook. I'm shocked at your lack of effort for a new Twitterer
@Nutronic Good luck! In general mate - most job centres are like that - so out of touch
@Nuuki Cool and are you enjoying it? Both of us are looking at new phones but at this rate will NOT have the same thing ;)
@nyafuri It's just like Anne! np everyone would love her.
@obatron Try your Google Calendar. It's got tasks now.
@odo_snape_maven SO true. tho Odo is plenty sexy just as he is. ;) &amp;i'm sure Nerys agrees.
@odo_snape_maven thanks. so what are you doin at this late hour?
@OfficialCole Hy Cole.I come from Germany and My biggest wish is to have contact with you.I know that I never can see you but itÃ¯Â¿_s OK.
@OfficialJagex you could use twitter to give us more info about MechScape o.0 Please
@OfficialKat yup. 'phwoar' pretty much means 'ohmygod look at him!' lol
@OfficialPRofOZ back at ya
@OfficialPRofOZ heya girl
@OfficialPRofOZ I had to look twice at ur name lol at 1st it looked like Official Pro of OZ lol
@OfficialPRofOZ just a gentle reminder my dear
@OfficialPRofOZ you deserve it you work very hard for Oz!!
@OfficialRandL Whey! thats so goooooooooooooooood
@officialTila hmmmm al lot of cats can't drink milk because they gain to have diarrhea...but dogs???? http://tinyurl.com/dkge55
@officialTila I want some steak and milk.
@OfficialTL hey . . just got twilight on DVD . . loved it . . ! ! can't wait to see New Moon . . ! !
@ohhxchristmas yesssss yay
@ohsosweettreats Omg, I loveeeee frosted flakes with bananas on top. I didn't know anybody else knew about that...
@OHTristaN it's sunoudy
@oli_l works like charm
@olimould Lewis
@OliviaCosmetics ok then might not be for a while though?
@omgitsafox It was the highlight of my day. ha ha...
@onefinepinoyboy u too. air kiss for u.
@OneLuvGurl I know... makes me feel old!!!!! 80s is ok - full of cheesy soft rock
@OnesongOneday I am X's latest album has leaked thought u'd might like to know...haven't gotten around to hearing yet though
@onmejack a lot of people say they can't run because it's too boring but I can daydream for hours about all sorts
@ontheMAPP DITTO! not as good as the Nirvana Sandwiches
@ordell we believe an email has been sent to you?
@Orli the G2 is amazing btw, a HUGE improvement over the G1
@oskar dude I so have both of those apps on my Mac
@ost8doc no, I am photographing them!!
@osuamateur97 yeh its cool....better when you're out and about and have a twitter app on your phone...you can tell the world everything!
@OurDave Good routes here http://www.bikely.com/maps/bike-path/Manly-Dam-Mountain-Bike-Track was today's ride. 2 laps!
@oxhot theri tomorrow, drinking coffee, talking about our most important and favourite issue! YOU know what I mean
@Palinspired Could you repeat the question?
@pammy_lane oh haha. You're gonna get addicted
@papadimitriou great app! thanks for sharing.
@patphelan As the Merovingian (sp?) would say ... cause and effect (I also passionately hate airports)
@Paul_Monk My pleasure!!
@paula_paige3489 so apart from the sore... how was the tryouts?
@PaulMiller Do that! I appreciate the calories I'll be missing
@paulmonkey yes has all the sugar and salt to rehydrate you quickly
@pawoot So you may just stay outside and wonder how quick the operation is.
@PDubyaD right!!! LOL we'll get there!! I have high expectations, Warren Buffet style.
@peaceoflove08 alright. well just let me know. good night.
@peekay id say the interaction is greater on Iain's show...real time wise. Plus A&amp;J are nominated else where so fingers crossed for Iain
@peon374 SHOW US PEEKTURES OMG
@PeoplemapsJulie I am looking for the berocca then all will be well
@peppysophia Welcome! Have a nice (twe)Day
@pepstein Type it on the blog post and print it
@perrins it's like a classroom on here this morning
@petemc My Mrs is always telling me off for this - sit and enjoy the moment instead of trying to take photos of it!!!
@PeterDeeTM how about twittin a LIIIITTLE dean keally hint?
@petshopboys Are the vinyl b-sides appearing on cd ever?
@pfspleen I'm good! Had some very strange dreams last night but hey dreamin' means i'm sleepin' How's you this morning?
@pgrossi A female friend of his placed judgement on me just as you did She created a problems for him w his friends-he wrote the sweetest
@phatelara awesome Debbs!
@phatelara hi Debbs!
@phatelara morning debbs webbs!! Hope you had a nice sleep!
@philbolsta nice to see someone in the TC is up with me
@phillyan man ur picture is so small on my phone... I can't tell fropm that...give me a hint
@PhillyD hope he's doing better. best reguards and get well wishes.
@philthatremains totally jst started blasting ATR at 10am dude. My mom is gonna kill me. BUT WHO CARES!
@phomor LOL Hoping for no last minute cock-ups but planning for them nonetheless I hope!
@PhoneBoy I can't wait to read that.
@PhoneDomme *waves howdy* Hey tune in to katt.com for some cool tunes you'll like it!
@photojack I like audio podcasts. I listen while driving and walking (exercise). And lets face it - some people don't belong on video.
@phpslacker you're right!
@phr0ggi More fun if we do it between ourselves
@phyreman9 Google is always a good place to look. Should've mentioned I worked on the Mustang w/ my Dad, @KimbleT.
@pianoboex Good for you
@piawaugh *dance dance dance* Finally I can tell people.
@piawaugh well done mate. good post too!
@pico well it's up to us to make it positive or negative #politikana
@Pictcom Site doesn't work with Google Chrome v 2.0.169.1. None of the upload buttons/links work. Please fix? Thanks
@PicturePostcard search up Restaurant City application on facebook
@piercethevic im glad everythings going good for you guys
@Piewacket1 good sometimes a shot attention span could be good tho ;P don't you agree letting bright light flow over pie and self
@Pijrt oh no I don't know if they are on Twitter. We need Quinn here to - need to ask LittleBird
@pingfm we love you too!
@pinguino Does this party have a date?
@pink3qannie you need to upload a pic
@PinkAvenue morning Pink
@pinkcat Bonjour le chat
@pinkcat Morning
@Pinkduffer Awesome
@pinksealight haha 2 am lol omg IM FREEZING TOO!! haha
@piriyah blog on your website
@pixelpipe any updates for iPhone OS 3.0 yet? I miss you guys
@pixiepan lol. www.tv.com is your FRIEND!
@pj23harry you got it
@PJA4ever Back..
@pjvandesande I hope with the same amount of images!?
@pkahleeb how that big baby boy doing? How are you and Em doing? Have you figured out you may never get a full nights rest again?
@planetchuckie haha! i wonder why i made her my pic... hmm.. will change it soon
@plannersusanna Thanks for the welcome~ Look forward to hearing your updates
@plasticfuzzies who you goin with timmy!! you know my birthday is on the 19th...so maybe go again then!
@plexsquared Woohoo! Really looking forward to playing with the new features and hope the Framework reboot leads to more cool plugins
@plutobob my eyes are all sleepystill and when I looked at your reply to Seb I was all 'he replied to her? Sweet! but now. I'm very tired
@pmeanwellralph not at ALL. I was SO offline from here for about 6 wks with my PACKING and then MOVING to #Vegas.
@Pmillzz lebron IS THE BOSS
@pocketfulofme hahaha i so should of! but my nails were wet. hehe.but he was helpful he flipped the magazine pages for me
@pocketfulofme yay!!! hehe TWINS
@poindexterity Ooh! I've never been to the Alameda flea market. Must check it out. Thank you
@point_moot You're welcome! scotch_mist was the best thing I ever saw on TV on New Year's Eve.
@pointlesswords Sorry no credit - switched Jose for Xavier
@pokapolas love the donut and the toadstool.
@pokomon heh - I read it online somewhere previously - haven`t listened to &quot;Satch&quot; in a very long time.. cock rock but he`s still good
@Pope_Mello Well yeah! I only noticed cuz i'm BB too.
@poppy_dog its like facebook but for doggies
@poppy_dog LOL no prob. I'm bilingual I can bark English. How r you today??
@poptopvw Cool arent they? I love them Makes life so easy!
@pplist yep - doing my best viking impersonation - even without the helmet
@pradyotghate uploaded 4 pics i cud find decent out of the whole days shoot
@prgh Well she's going into hospital this morning. (jumps up and down with excitement)
@Prince_P follow me chris!!
@PrincessSuperC Hey Cici sweetheart! Just wanted to let u know I luv u! OH! and will the mixtape drop soon? FANTASY RIDE MAY 5TH!!!!
@privarma I hope the Rupee symbol won't look like the &quot;R&quot; they use in Reliance
@privatedoc sounds lovely. I'm heading to London on Thursday. Can't wait.
@ProductOfFear You can tell him that I just burst out laughing really loud because of that Thanks for making me come out of my sulk!
@Profetengus feels good to know man. Now I know that there at least is one more freak out there
@proveisso learnt from the best
@psychemedia I really liked @kswedberg's ""Learning jQuery"" book. http://bit.ly/pg0lT is worth a look too
@punkmedia @ReneWouters Thanks
@PushPlayNICK &quot;Grandpa wants an ice chest and some beef.&quot; George Lopez rulesss!
@Pussycat253 course it will be you will look back and think &quot;I am glad I spent 9 hours a day in that room&quot;
@Pussycat253 it will all be worth it in the end
@pviktor Hmmm...not good...carrot juice and marmalade on toast may help?
@QandQ I don't think I'd make a very good optemist
@qitty hope fishy is ok
@qtbrowneyes - my avatar? LOL! yup. new FF. new Avatar. Everyone started changing theirs now too
@quantie Cream Cafe &amp; Bar Thurs 10:30 communal office out of office working
@queenkv thanks I'm just grateful my family's ok.
@QueenZita --Oh make it no be true! Sorry Beanie. Hope you feel better.
@quriouszee i love white horses.
@r_keith_hill Thanks for your response. Ihad already find this answer
@r_keith_hill Thans for your response. Ihad already find this answer
@RacelloMaria Thanks =P
@Rachel_New A teeny bit? You dating a leprechaun?
@rachelramsay most quality hosts that offer reseller accounts can do that for you
@rachhiiee_ im sorry im not a neetball deeeeb. nah jennys mine she talks to me on facebook.
@rachhiiee_ jenny knows i love er.
@rachrouch thought it would feel much better
@RadarDog grass??? And it does not make them sick I would not like to be the two leg picking up the poop I could not believe it
@radarlistener enjoy your freedom and partying
@radcs when are you putting a photo up?
@radiogrinch Hi Grinch! I really would like to here your English podcast even if taking in consider the fact I am native Russian speaker
@rahhmazingx3 I can't remember... I remember I shaved all it's hair off and made it wear Ken's clothes.
@Raiha Glad to hear you're making the switch. You will not be disappointed
@rainbow_jo If you can do it in 140 characters.....
@ramdomthoughts Oh no the little yellow guy is the real me .. heheh.mind you my twitter home page gave it away as well .
@Ramoso Hihi I love it! Drinking Red Bull in the morning
@rampantheart
@randomgal - depends on if you like twitter or not
@RandomReTweet thanks for the (random) retweet!
@RAPEY Have a good Tuesday
@rashmibansal Thank you you can check out a few more of my similar ones here http://tony.nitw.googlepages.com/thewit-a-mintablet
@rashmid congratulations!! tht makes a lot of us very very happy.
@ravensymone hayy! big fan love your music and your show !!
@rawrimatoaster woo. can't wait
@raytoro what colours your bed room -0 i am rlly interested n my friends and i are haveing bets so what could u tell me please thanx xx
@RayWJohnson ha ha ha! I bet you do!
@realchrissystar I'm sure if I saw you I'd think you're way little!
@RealHatter I am expecting him to get his waffle board out and start jumping up and down.I wonder what she thinks of his extra leg lol
@RealHughJackman Wow...I had lunch at Dooley's @ Silverwater and thought THAT was a nice way to spend a couple of working hours...you win
@Rebecca1158 goodnight.
@rebeccaclark omg i cry every time too! the first time i saw it i literally had tears running down my face. how embarrassing
@reesh heyyyyyy want to hook it up!! lol
@REGYATES Nice pictures! Glad your having a good time!
@reikifurbabies @petsaretalking Nice product! Think I'll have to wait until next time I'm in the US to try it unless you ship o/seas
@Renato71 cheers ..it's a variation on a theme
@Renato71 good morning! How are you doing? Is there another @delekkersteshow in the making already?
@renesebastian jay for outlook!
@renesebastian why don't you switch to #gmail? I've used it for a while now and I love it
@rentan It can only happen to you.
@RepeaterBand I missed the show last Friday! I was so bummed! But I'm excited that you guys will start recording with @ROSS_ROBINSON !!
@RespectTheWest ha! i have a cam in my laptop but doubt my clients would go for it
@RevImhotep Allo mate! DoomFerret put me onto your twitter id
@RheaP better be careful with that aching feet in the gym.
@Rhiand92 you fail at life and all that it holds.
@rhifreakx no. But i'm flying from CHINA!
@rhonda_brown thanks for the tip on Sam's Club!
@riax3x I'm so glad you're feeling better *hugs*
@ricardooooo we'll have a geek off next time you are in Tahoe!! But you need to get miss vicky jay reciting star wars by then
@richardatnapton Hi put a pic on! I have bought some nice green wellies
@richardebaker no. it is too big. I'm quite happy with the Kindle2.
@richardpbacon we were making electromagnets I doubt she'd remember- tis not very show biz
@richardquest Shoulda had the muffin!
@ricklondon oh now who is comfortably Dumb
@rickmav y not?
@ricksanchezcnn That's way too true Rick. Some dumb - others just boring... Tks!
@RightGirl Give it a try. Twitter will still be here if you can't.
@RightNowRadio here's one more music to cool it down. ? http://blip.fm/~3x99s
@RightWingPirate And you're our favorite &quot;right wing conspiracy&quot; nut job!
@Riles_puppy &amp; @PuppyJamaica Morning Pups! Thanks for the follow. Look fwd to barking at you soon!! This Twitter is going to the dogs!
@rishabhphagre Welcome dude! http://ff.im/1Y0HP
@ritasummerstar that too. Apparently, they are out there - but in hiding I suspect
@RLFloyd yeah I am usiing nambu after @fulltimecasual mentioned it on @mactalk it's good but tweetie is... Tweetie!
@rmedina @LaTati Mmmm That sounds absolutely perfect... but my schedule is full. I won't have time to lay in bed until Sunday. Ugh!!
@rmilana haha thank you thank you thank you... haha haha thank you
@rmolden LOL yes - but I truly can't believe what I forgot! OMG Oh #$@! perhaps I am doing to much? #@&amp;# that! lol w love!x hehe help...
@RobertTheBruce So glad to hear it!
@RobGrimes whats gooooood
@Robi27 Has a happi yes!
@robin_parker @gazraa such a retro animation! Sesame Street was ace!
@robjjones Moody Woods is absolutely awesome
@RobKardashian You should take a breather
@robluketic http://twitpic.com/2y6z0 - So another person with twitterthumbitis eh? Med bills must be HUGE
@robluketic whaaaa?? what's goin on in the A? i love my city
@robmalon Playing with Twitter API sounds fun. May need to take a class or find a new friend who like to generate results with API code.
@RobPattinson_ hey i think your really amazing..especially in twilight..keep the good work up!!
@RobPattinson_ follow me ?
@robs_maid thanks
@robs_maid with the flashing. at me specifically
@rodnet I think #PHP would be much better if they got rid of half of the functions in the language
@rodrigo_grana heh.. I mean I drunk so much liquor recently. No worries. and hiro has gone today :'-(
@rogieking Congrats on the newborn! Our first is due in June
@rogue coming to see youuuu at Travelstart
@rom LOL. But wouldn't our voices be heard best if we get that license and prefix that title before our names?
@rom LOL. TouchÃ¯Â¿_ But what about us plain ones?
@rominafahem HEEY!
@ronashively Connections Academy has been great for our family...and thousands more across the country! Happy to tell you more
@RonGetzLucky hello!!! Thanks for sayin hi!! I hope you like to watch!!
@Rosaapril cinema and dinner wiff the buddies simple yet cheap : D x
@RosalieLHale your welcome!!
@rosekimknits Thanks Now I need to find a real excuse to not splurge on yarn.
@rosenstand @anderssaugstrup [uk] It's hard to tweet [dk] &quot;I dag har Anders fÃ¯Â¿_dselsdag..&quot; [dk] within just 140 characters
@Roses_Are_Red yay thx
@roshnimo Dont be lazy............try a few out.... tools are to make life easy for lazy people
@rosskie so far it has been all shopping more again today heehee what u up to?
@RoundSparrow Awesome - hope it was great! I am about 2 hours away from seeing it at the Sydney (now second world viewing) premiere
@routhietootie Camilla! I love your eyes! You have the cutest face! and the most gorgeous figure. Really good actor.
@row_13 www.Raideil.com has great hosting. I don't know about domain but you should check them out.
@rowanberry ohhh sending loads of Positive vibes your way
@rowanpony And I thought I was cold this morning in 16 deg C weather? Brrr!
@roxycraft You should have gotten your e-mail by now...congrats! I want a crochet Chilly to keep my Big Blue company!
@Roy_Everitt ha- good job. that's right - we gotta throw that #bigrun tag EVERYWHERE! I wanna get it trending before I start
@RoyalGuardofOz Thanks hun *hugs*
@RRankinWalker i would LOVE to be in California!
@rt_winger I live by the Tesla dealership. Guys get their expensive Tesla cars and cruise University Avenue...I still get more attention!
@ruhanirabin and again this would help http://technorati.com/tag/barcampkl
@RumLover if more than one lady agrees to attend with with you then I am fine with it!
@ruskin147 I have bought it as a one off at the moment to see what it is like Wouldn't kick the gift subscription out of the mag rack!
@RussellCrowbar On my skates
@Rustyrockets check out our convo about you! lol Stop fighting it Russ I know you want to say something!
@rustyrockets come to Sweden..itÃ¯Â¿_s actually very beautiful.
@rustyrockets did you know that you were in a dutch newspaper the other day?
@rustyrockets I'll have that. XXXXXXX
@rustyrockets I'm 100% behind you! x
@rustyrockets morning russell hope you have a lovely day xXx
@rustyrockets so what time is it there??
@rustyrockets You seem to be a good mood this morning or rather were until the MP thing
@rveturis that is very sweet of you to say
@RWBEagle did you go? if so ...g'nite
@ryanhopesudie I agree entirely. Won't have to wait too much longer!
@ryanjschmidt happy to 'give the GEARS' to one @ryanjschmidt
@ryanrfish thank you
@s_constantine Move a bit south for some sun rays
@saad_83 I wasn't late I was right on time
@saad_83 thanks u too
@sagebrennan: uuuuuuuuggghhhhhh. Was that Chinese or English?
@SaifSiddiqui Just found a rusted paw print on the lane. Will just give it a quick clean. Or say its broken and buy some extension track
@samandfuzzy I've noticed that. Made me sad because you were tweeting from NEWW.
@samiyusuf Alhamdulillah so happy to hear that.. God bless you.
@sammijo66 if it's only a paper I'd suggest: a) a pigeon b) a message in a bottle c) other/don't know
@SammyC2 glad you liked that site Sam! at least someone appreciates it
@sammymax Just chomped on your seaweed. And liked it
@samscotti sounds interesting already
@samuelisaac on your iPod? me too
@SanctumInc right-click, Repost.
@sanjay_shah it was indeed. Can't wait for California event in Sept! Great catching up with you again
@sannewielenga thank you
@SaphInfection Because...the Simpsons! At your fingertips! Especially the early seasons that don't get rerun much. Sweet/neat/cool/etc.
@sarahatwood you're welcome for K-ROD! #openingday
@SarahG8s lol i wasnt on about the burns lol i was on about sumone i know just seen. goin off twitter now gonna talk to sophie,talk later
@sarahhorrigan -- creative people shouldn't have to administrate
@SarahJGoldsack Apart from giving Joe formula instead of the THREE BOTTLES I'd prepared - grrr - he was great
@sarahmorrmorr having a marathon now!!!!!
@SarahSaner Bit of morning crumpet? cue Sid James laugh
@SarahSaner Good luck with that
@sarallenconsult habe not tried that - I love watching movies and I get to watch 5 or 6 back to back !!! How cool is that
@saratoga thanks for the LP endorsement
@saravananp mine is B North. Still need to decide 'aaru hithavaru ninage ee moovaroLage' to vote
@saritaonline and snoring zzzZzzz..
@SathyaBhat Ahan let me eat his head then! Danke!
@saud264 thanks for the replay .. let's give it a try then
@saulashby you're welcome
@savannahsings Thanks for the follow. Good luck with your aspirations
@savitri not if they're not dead
@say_my_name TRAITOR!!!! love you
@sbprkr how come all my friends' MOTs seem to be at the same time? Mines been dropped off today *fingers crossed*
@scenariogirl I know one dog friendly office We are working there.
@Schofe Hopefully it won't stop you getting to the studio on time. although you could always do a Terry Wogan and broadcast from your car
@Schofe I've justheard about the demonstrations on the news. Good luck
@Schofe morning Philip what a pain!! ahem!!
@Schofe ooooh anything to do with chocolate and i'm there xxx
@Schofe What happens if you're late for TM? Who's your 'backup' these days? Or will Fern wing it??
@SCOOBY_GRITBOYS
@scrufus @rochvergara Thanks! I'll look into them
@Scyranth
@Scyranth How sweet! Congrats to both of you
@sdotkdotc Maybe..just so I don't Chris Brown her ass. j/k..or am I..?
@sdownes1972 thx Stu will do!
