AFI are not at reading til sunday this sucks !!!!!!!!!	NNP VBP RB IN VBG IN NNP DT VBZ .	0.9950 0.9385 0.9975 0.9831 0.7476 0.9716 0.9046 0.9553 0.9231 0.9962	AFI are not at reading til sunday this sucks !!!!!!!!!
Anyone up for yogurt Karhi . I'm making one for the very first time	NN RP IN NNP NNP . PRP VBG CD IN DT RB JJ NN	0.9051 0.7872 0.9989 0.4474 0.9797 0.9942 0.7572 0.9906 0.7109 0.9982 0.9916 0.6707 0.9866 0.9904	Anyone up for yogurt Karhi. I'm making one for the very first time
anyone wanna buy me stuff online ? i'll pay you in hugsssssssss	NN VBP VB PRP NN NN . PRP VB PRP IN NN	0.8933 0.8453 0.9982 0.9640 0.8490 0.8347 0.9895 0.7363 0.9287 0.9965 0.9646 0.7564	anyone wanna buy me stuff online? i'll pay you in hugsssssssss
anyone who reads my twitter is either very into education or bored le crazy ! might throw in some naughty words to spruce my page up tehe	NN WP VBZ PRP$ NN VBZ RB RB IN NN CC JJ NNP JJ . MD VB IN DT JJ NNS TO VB PRP$ NN RP UH	0.9201 0.9587 0.9815 0.9935 0.8649 0.9932 0.3026 0.9271 0.9927 0.9560 0.9629 0.5299 0.2249 0.8123 0.9868 0.9586 0.9872 0.9834 0.9876 0.9279 0.9692 0.9943 0.9889 0.9949 0.9936 0.6576 0.6357	anyone who reads my twitter is either very into education or bored le crazy! might throw in some naughty words to spruce my page up tehe
apparently so	RB RB	0.9502 0.8828	apparently so
Are you ready for your MoJo Makeover ? Ask me for details	VBP PRP JJ IN PRP$ NN NN . VB PRP IN NNS	0.9866 0.9976 0.5272 0.9959 0.9660 0.8335 0.8902 0.9886 0.9353 0.9951 0.9885 0.9536	Are you ready for your MoJo Makeover? Ask me for details
arreeyy .. mad - o - wat .. i'm wit u .. coz maine bhi .. intro hi start kiya	UH : JJ : UH : WRB : PRP IN PRP : IN NNP NNP : NN UH VB NNP	0.9531 0.9743 0.8701 0.9680 0.7557 0.6832 0.3895 0.9448 0.6416 0.9409 0.9420 0.9422 0.7113 0.7836 0.7840 0.9703 0.3884 0.6236 0.5554 0.5195	arreeyy.. mad - o - wat..i'm wit u.. coz maine bhi.. intro hi start kiya
Artistic affirmation from a drunk lady was kinda just what I needed !	JJ NN IN DT JJ NN VBD RB RB WP PRP VBD .	0.8537 0.9965 0.9982 0.9889 0.9690 0.9834 0.9697 0.8767 0.9987 0.9685 0.9953 0.7910 0.9972	Artistic affirmation from a drunk lady was kinda just what I needed!
as cant get tickets to Gadget show am taking boys Snibston as peace offering	IN MD VB NNS TO NNP NN NN VBG NNS NNP IN NN VBG	0.8396 0.8814 0.9934 0.9886 0.9906 0.6691 0.9152 0.4357 0.9843 0.9763 0.5778 0.9259 0.5491 0.9246	as cant get tickets to Gadget show am taking boys Snibston as peace offering
as of right now ... 13 days til my birthday ! haha	IN IN RB RB : CD NNS IN PRP$ NN . UH	0.8728 0.8864 0.8780 0.9924 0.9951 0.9868 0.9570 0.9610 0.9961 0.9976 0.9944 0.9843	as of right now... 13 days til my birthday! haha
ashies here	NNS RB	0.4298 0.9137	ashies here
ashton kutcher is going to be on my tv tonight	NNP NNP VBZ VBG TO VB IN PRP$ NN NN	0.9852 0.9526 0.9947 0.9924 0.9975 0.9990 0.9700 0.9972 0.9897 0.9817	ashton kutcher is going to be on my tv tonight
Asked for Joburg advice by @robtheshep One word - Kevlar #fb	VBD IN NNP NN IN USR CD NN : NNP HT	0.7816 0.9836 0.9923 0.9028 0.9885 0.9929 0.8589 0.9029 0.9679 0.7917 0.9798	Asked for Joburg advice by @robtheshep One word - Kevlar #fb
Asking everyone to send out happy ' head-first ' vibes to @cosmicgirlie	VBG NN TO VB RP JJ '' NN '' NNS TO USR	0.9822 0.9896 0.9967 0.9976 0.9544 0.9714 0.9298 0.3826 0.9490 0.6672 0.9861 0.9908	Asking everyone to send out happy 'head-first' vibes to @cosmicgirlie
astro belts win	NNP NNS VBP	0.5954 0.9475 0.5338	astro belts win
at all : what are your favorite cinema film aktually ? i have no answer until yet ... that's no help for me	IN DT : WP VBP PRP$ JJ NN NN RB . PRP VBP DT NN IN RB : DT DT NN IN PRP	0.9735 0.9896 0.9757 0.9785 0.9506 0.9367 0.6905 0.9603 0.9807 0.5103 0.9856 0.9892 0.9763 0.8565 0.9853 0.9941 0.7972 0.9956 0.4509 0.7743 0.8361 0.9961 0.9850	at all: what are your favorite cinema film aktually? i have no answer until yet...that's no help for me
At the Malaysian embassy in London applying for a tourist visa . What pointless red tape . At least it get's me out and about in London	IN DT NNP NN IN NNP VBG IN DT NN NN . WP JJ JJ NN . IN JJS PRP VBZ PRP RP CC IN IN NNP	0.9911 0.9920 0.9282 0.5671 0.9970 0.9984 0.9755 0.9903 0.9949 0.9983 0.9782 0.9954 0.9589 0.9597 0.9205 0.9827 0.9933 0.9541 0.4665 0.9968 0.9861 0.9962 0.9304 0.9916 0.7002 0.9852 0.9966	At the Malaysian embassy in London applying for a tourist visa. What pointless red tape. At least it get's me out and about in London
At the Royal Library for the first time . I get the attraction that some guys at DTU have with this place . Very nice !	IN DT NNP NNP IN DT JJ NN . PRP VBP DT NN IN DT NNS IN NNP VB IN DT NN . RB JJ .	0.9911 0.9770 0.9776 0.9805 0.9976 0.9954 0.9525 0.9919 0.9778 0.9951 0.9641 0.9941 0.9505 0.7217 0.9950 0.9722 0.9966 0.8979 0.4985 0.9968 0.9987 0.9937 0.9957 0.9805 0.9775 0.9956	At the Royal Library for the first time. I get the attraction that some guys at DTU have with this place. Very nice!
at Tygerwaterfront enjoying a cup of coffee	IN NNP VBG DT NN IN NN	0.9758 0.9232 0.9936 0.9965 0.9949 0.9878 0.9119	at Tygerwaterfront enjoying a cup of coffee
at work - listening to punk rock & about to eat face cake - life is a mad lil drug	IN NN : VBG TO VB VB CC IN TO VB NN NN : NN VBZ DT JJ JJ NN	0.9728 0.9310 0.9804 0.9543 0.9932 0.6050 0.4896 0.9425 0.7842 0.9954 0.9935 0.8682 0.9545 0.9634 0.9744 0.9970 0.9825 0.9632 0.5582 0.9971	at work - listening to punk rock &amp; about to eat face cake - life is a mad lil drug
At work again	IN NN RB	0.9542 0.9491 0.9673	At work again
At work macbook connected to the company network then back in to the home network . Happy man	IN NN NN VBD TO DT NN NN RB RB IN TO DT NN NN . JJ NN	0.9543 0.9554 0.7622 0.2641 0.9878 0.9976 0.9867 0.9657 0.6523 0.9208 0.9756 0.9941 0.9916 0.9912 0.9773 0.9964 0.9716 0.9499	At work macbook connected to the company network then back in to the home network. Happy man
at work . I'm gonna go home .	IN NN . PRP VBG VB NN .	0.9728 0.9576 0.9958 0.7812 0.9800 0.9941 0.9278 0.9955	at work. I'm gonna go home.
At work ... only 2 more days to go and then i am off for 7 more days yay !!!	IN NN : RB CD RBR NNS TO VB CC RB PRP VBP RP IN CD RBR NNS UH .	0.9543 0.9801 0.9963 0.8344 0.4175 0.6258 0.9632 0.9955 0.9927 0.9924 0.5731 0.9905 0.9561 0.6693 0.9961 0.9744 0.6162 0.9581 0.7858 0.9783	At work...only 2 more days to go and then i am off for 7 more days yay!!!
Attempting to leave & cross the Int'l dateline the day before my birthday so I skip it completely this year . I stay at this age again !!	VBG TO VB CC VBP DT NNP NNP DT NN IN PRP$ NN IN PRP VBP PRP RB DT NN . PRP VBP IN DT NN RB .	0.9768 0.9977 0.9810 0.9464 0.6876 0.9847 0.8900 0.4627 0.9866 0.9978 0.9532 0.9964 0.9981 0.5748 0.9963 0.9195 0.9971 0.9798 0.9974 0.9910 0.9873 0.9951 0.8189 0.9975 0.9978 0.9868 0.9815 0.9903	Attempting to leave &amp; cross the Int'l dateline the day before my birthday so I skip it completely this year. I stay at this age again!!
Aw i'm holding my new puppy . Well He's not mine but He's a cutie .	UH PRP VBG PRP$ JJ NN . UH PRP RB NN CC PRP DT NN .	0.9895 0.7467 0.9974 0.9944 0.9901 0.9956 0.9943 0.8245 0.5961 0.9947 0.5340 0.9559 0.5339 0.9881 0.9520 0.9955	Aw i'm holding my new puppy. Well He's not mine but He's a cutie.
awake .... on the phone txt me !	JJ : IN DT NN NN PRP .	0.6224 0.9918 0.9962 0.9955 0.9953 0.2663 0.9795 0.9925	awake.... on the phone txt me!
Awesome ! my apple care and protection plan lasts untill end of april . Looks like they'll fix it all and I have nothing to pay for it	JJ . PRP$ NN NN CC NN NN VBZ IN NN IN NNP . VBZ IN PRP VB PRP DT CC PRP VBP NN TO VB IN PRP	0.7960 0.9751 0.9827 0.8485 0.4241 0.9836 0.9268 0.9707 0.9592 0.9887 0.9476 0.9977 0.9324 0.9943 0.6499 0.8278 0.8522 0.7164 0.9951 0.9591 0.9975 0.9969 0.9906 0.8971 0.9967 0.9951 0.9947 0.9891	Awesome ! my apple care and protection plan lasts untill end of april. Looks like they'll fix it all and I have nothing to pay for it
awesome song by Press play on tape : http://www.youtube.com/watch?v=hLWw1OpDrpI geekyness at it's best	JJ NN IN NNP VB IN NN : URL NNS IN PRP JJS	0.9708 0.9853 0.9886 0.9214 0.6396 0.9858 0.9467 0.9753 0.9883 0.1958 0.9918 0.6466 0.9196	awesome song by Press play on tape: http://www.youtube.com/watch?v=hLWw1OpDrpI geekyness at it's best
Awesome viral marketing for "" Funny People "" http://www.nbc.com/yo-teach/	JJ JJ NN IN '' JJ NNS '' URL	0.9506 0.9340 0.9585 0.9887 0.9326 0.9886 0.9501 0.9479 0.9109	Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/
Awwh babs ... you look so sad underneith that shop entrance of " Yesterday's Musik " O-: I like the look of the new transformer movie	UH NNP : PRP VBP RB JJ NN DT NN NN IN '' NNP NNP '' UH PRP VBP DT NN IN DT JJ NN NN	0.9761 0.5883 0.9956 0.9955 0.8899 0.9589 0.9960 0.4402 0.8333 0.9763 0.9842 0.9872 0.9770 0.5810 0.9669 0.9782 0.7687 0.9872 0.6568 0.9828 0.8356 0.9945 0.9946 0.9648 0.9933 0.9939	Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot; O-: I like the look of the new transformer movie
Awww hell ! Disturbed on now ! Inside the Fire followed by The Night !	UH UH . VBN IN RB . IN DT NNP VBD IN DT NN .	0.9794 0.9879 0.9836 0.5010 0.9893 0.9890 0.9860 0.8501 0.9901 0.7743 0.6976 0.9935 0.5338 0.9198 0.9952	Awww hell! Disturbed on now! Inside the Fire followed by The Night!
back from 3-day island tour more pics @ my multiply site	RB IN CD NN NN RBR NNS IN PRP$ NN NN	0.8148 0.9955 0.4532 0.9692 0.9970 0.6583 0.9755 0.9857 0.9670 0.8899 0.9941	back from 3-day island tour more pics @ my multiply site
Back from camp !! YAY !! What did I miss ?	RB IN NN . UH . WP VBD PRP VBP .	0.8920 0.9915 0.9062 0.9911 0.9455 0.9655 0.9686 0.8883 0.9986 0.9823 0.9948	Back from camp!! YAY!! What did I miss?
Back from school . NO MORE SCHOOL FOR TWO WEEKS	RB IN NN . UH RBR NN IN CD NNS	0.8920 0.9933 0.9847 0.9943 0.4889 0.4773 0.9389 0.9824 0.9393 0.9227	Back from school. NO MORE SCHOOL FOR TWO WEEKS
Back from work time for my morning coffee !!!	RB IN NN NN IN PRP$ NN NN .	0.8920 0.9936 0.9503 0.9685 0.9989 0.9896 0.9960 0.9518 0.9967	Back from work time for my morning coffee!!!
back home from working out and i've been eating way too much !!!	RB NN IN VBG RP CC PRP VBN VBG NN RB RB .	0.7673 0.8255 0.9964 0.9541 0.9034 0.9911 0.9556 0.8337 0.9749 0.9025 0.9840 0.7948 0.9953	back home from working out and i've been eating way too much!!!
back home .. TIME WARP was amazingg Richie is official GOD !! omg .. afterparty in LJUBLJANA oleeee ahhah aww Jaz bo ve ?!	RB NN : NN NN VBD JJ NNP VBZ JJ NNP . UH : NN IN NNP JJ UH UH NNP NNP NNP .	0.7673 0.8456 0.9375 0.7299 0.9403 0.9835 0.9851 0.9684 0.9965 0.9371 0.9301 0.9870 0.9714 0.9589 0.5569 0.9913 0.9945 0.8400 0.8859 0.9953 0.9733 0.9739 0.4889 0.9746	back home.. TIME WARP was amazingg Richie is official GOD!! omg.. afterparty in LJUBLJANA oleeee ahhah aww Jaz bo ve?!
back in kY !!	RB IN NNP .	0.8364 0.9790 0.9912 0.9894	back in kY!!
Back on the 7am train ... Rubbish ! Only for 3 days though !	RB IN DT CD NN : UH . RB IN CD NNS RB .	0.9719 0.9919 0.9948 0.7808 0.9738 0.9955 0.5192 0.9895 0.9303 0.9905 0.9835 0.9729 0.7343 0.9968	Back on the 7am train ... Rubbish! Only for 3 days though!
Back on the job with some coffee thanks to @chimolschimols	RB IN DT NN IN DT NN NNS TO USR	0.9719 0.9919 0.9961 0.9858 0.9991 0.9919 0.9690 0.5867 0.9880 0.9908	Back on the job with some coffee thanks to @chimolschimols
Back when I worked for Nike we had one fav word : JUST DO IT ! :)	RB WRB PRP VBD IN NNP PRP VBD CD JJ NN : RB VB PRP . UH	0.9227 0.9906 0.9984 0.9772 0.9976 0.9981 0.9947 0.9866 0.8314 0.5358 0.9669 0.9658 0.9989 0.6740 0.9941 0.9882 0.9974	Back when I worked for Nike we had one fav word : JUST DO IT! :)
Bad day today just bad but loved seeing sancha again	JJ NN NN RB JJ CC VBD VBG NN RB	0.9944 0.9961 0.9915 0.9998 0.9718 0.9708 0.4188 0.9895 0.2278 0.9258	Bad day today just bad but loved seeing sancha again
bars on Monday = awesome .	NNS IN NNP : JJ .	0.9806 0.9988 0.9998 0.2761 0.9885 0.9946	bars on Monday = awesome.
be the change you wish to see in the world	VB DT NN PRP VBP TO VB IN DT NN	0.9321 0.9937 0.8425 0.9978 0.9940 0.9985 0.9993 0.9705 0.9976 0.9811	be the change you wish to see in the world
Beach then universal studios ! Yeeeeeeman !	NN RB JJ NNS . UH .	0.5701 0.5316 0.9918 0.7316 0.9925 0.5647 0.9897	Beach then universal studios! Yeeeeeeman!
Beach with boyfriend - just enjoying the scenery	NN IN NN : RB VBG DT NN	0.5967 0.9971 0.7596 0.9644 0.9971 0.9852 0.9960 0.9721	Beach with boyfriend - just enjoying the scenery
Because of @Kells1 I've been singing " I'm a little teapot ... " for days now .	IN IN USR PRP VBN VBG '' PRP DT JJ NN : '' IN NNS RB .	0.9640 0.9727 0.9742 0.9276 0.8412 0.9591 0.9873 0.4827 0.9921 0.9600 0.9748 0.9979 0.9804 0.9916 0.9216 0.9727 0.9958	Because of @Kells1 I've been singing &quot;I'm a little teapot...&quot; for days now.
because of you-Reba Mcentire & Kelly Clarkson	IN IN PRP NNP CC NNP NNP	0.9654 0.9781 0.9223 0.9928 0.9712 0.9998 0.9998	because of you-Reba Mcentire &amp; Kelly Clarkson
Bed and Breakfast Owner and love the industry . Incredibly enriching meeting people from all over the world ! Made some great new friends .	NN CC NNP NNP CC VB DT NN . RB VBG NN NNS IN DT IN DT NN . VBD DT JJ JJ NNS .	0.9248 0.9890 0.7260 0.9345 0.9933 0.4775 0.9962 0.9869 0.9957 0.9638 0.9741 0.5610 0.9442 0.9957 0.9837 0.9753 0.9961 0.9861 0.9928 0.5395 0.9799 0.9827 0.9927 0.7763 0.9974	Bed and Breakfast Owner and love the industry. Incredibly enriching meeting people from all over the world! Made some great new friends.
bed time	NN NN	0.8441 0.9810	bed time
Bed time !	NN NN .	0.9035 0.9818 0.9771	Bed time!
Bed time ! Jill gets here tomorrow	NN NN . NNP VBZ RB NN	0.9044 0.9807 0.9385 0.9953 0.9753 0.9392 0.9796	Bed time! Jill gets here tomorrow
been playing big surf island and i've unlocked 5 trophies already hah	VBN VBG JJ NN NN CC PRP VBD CD NNS RB UH	0.7382 0.9910 0.9781 0.9497 0.9864 0.9928 0.9650 0.6983 0.9928 0.9852 0.9891 0.8870	been playing big surf island and i've unlocked 5 trophies already hah
Beer batter's good though	NN NNS JJ RB	0.5479 0.9137 0.8220 0.7621	Beer batter's good though
BeiiNg NaUgHtY	VBG JJ	0.9736 0.6154	BeiiNg NaUgHtY
being sexy and really happy	VBG JJ CC RB JJ	0.9510 0.8747 0.9939 0.9925 0.9902	being sexy and really happy
Being The SweetHeart That I Am !	VBG DT NN IN PRP VBP .	0.9568 0.9183 0.8098 0.3654 0.9852 0.9457 0.9948	Being The SweetHeart That I Am!
Believe it or not ... I'm on vacation ( well deserved ) from 9th to 24th of April ... God save my boss	VB PRP CC RB : PRP IN NN -LRB- RB VBN -RRB- IN CD TO CD IN NNP : NNP VB PRP$ NN	0.7915 0.9970 0.9439 0.9953 0.9949 0.5640 0.9906 0.9657 0.8652 0.6285 0.5060 0.9495 0.9983 0.5061 0.9917 0.6658 0.9953 0.9954 0.9968 0.9742 0.9454 0.9956 0.9393	Believe it or not...I'm on vacation (well deserved) from 9th to 24th of April...God save my boss
besties staying tonite !!	NNS VBG NN .	0.8771 0.9315 0.9338 0.9920	besties staying tonite !!
Big planning meeting today followed by our first radio interview - my Comfort Zone is officially expanding ......	JJ NN NN NN VBD IN PRP$ JJ NN NN : PRP$ NN NN VBZ RB VBG :	0.6289 0.7620 0.7520 0.9927 0.6960 0.9886 0.9905 0.9926 0.9837 0.9930 0.9782 0.9894 0.8682 0.9505 0.9899 0.9782 0.9880 0.9783	Big planning meeting today followed by our first radio interview - my Comfort Zone is officially expanding......
Big thanks to Brenton for my workouts ! He's kicking my butt into shape ! Hello bikini body .	JJ NNS TO NNP IN PRP$ NNS . PRP VBG PRP$ NN IN NN . UH NN NN .	0.7621 0.7468 0.9895 0.9976 0.9910 0.9894 0.9970 0.9937 0.5541 0.9970 0.9987 0.9879 0.9920 0.9541 0.9929 0.9871 0.3380 0.9817 0.9969	Big thanks to Brenton for my workouts! He's kicking my butt into shape! Hello bikini body.
BITS GOA forces chief warden to resign after a mass revolt lasting 4 hrs .... way to go ppl !!!	NNS NNP VBZ NN NN TO VB IN DT NN NN JJ CD NNS : NN TO VB NNS .	0.9538 0.9864 0.7644 0.6245 0.9520 0.9956 0.9981 0.9779 0.9963 0.9266 0.9783 0.6078 0.6139 0.9544 0.9880 0.7591 0.9959 0.9964 0.7326 0.9925	BITS GOA forces chief warden to resign after a mass revolt lasting 4 hrs....way to go ppl!!!
Blackberry Bold and Kingston 8gb microsd card en route	NNP NNP CC NNP NNP NN NN IN NN	0.9893 0.9732 0.9936 0.9992 0.6165 0.6978 0.9904 0.4530 0.8769	Blackberry Bold and Kingston 8gb microsd card en route
Blah love how my sister things she's Miley Cyrus or Tayor Swit	UH VBP WRB PRP$ NN NNS PRP NNP NNP CC NNP NNP	0.9125 0.6147 0.9691 0.9972 0.9859 0.9812 0.4718 0.9906 0.9988 0.9743 0.9208 0.9864	Blah love how my sister things she's Miley Cyrus or Tayor Swit
Blahh Work til 2:30 ........ I hate waking up at 3am that makes for a long day !!!!! but hopefully TacoBell later today yumo	UH NNP IN CD : PRP VBP VBG RP IN CD DT VBZ IN DT JJ NN . CC RB NNP RB NN UH	0.9306 0.5746 0.8576 0.9774 0.9910 0.9977 0.9957 0.9563 0.8836 0.9983 0.9075 0.3605 0.9694 0.9915 0.9931 0.9873 0.9960 0.9948 0.9818 0.9670 0.8496 0.7214 0.9860 0.9350	Blahh Work til 2:30........I hate waking up at 3am that makes for a long day!!!!! but hopefully TacoBell later today yumo
Blink by malcolm gladwell amazing book and The tipping point !	VB IN NNP NNP JJ NN CC DT NN NN .	0.3549 0.9572 0.9889 0.9578 0.9686 0.9524 0.9928 0.5815 0.8327 0.9772 0.9970	Blink by malcolm gladwell amazing book and The tipping point!
Bloody knackered ! And still got two hours to go . Still , last shift tomorrow then a whole week off	JJ JJ . CC RB VBD CD NNS TO VB . RB , JJ NN NN IN DT JJ NN RP	0.4863 0.6362 0.9889 0.9945 0.9897 0.8382 0.9744 0.9781 0.9953 0.9933 0.9921 0.9952 0.9914 0.9679 0.9864 0.9961 0.7560 0.9937 0.9798 0.9968 0.5822	Bloody knackered! And still got two hours to go. Still, last shift tomorrow then a whole week off
Bom dia The Colliding Spiral Galaxies of Arp 274 - http://antwrp.gsfc.nasa.gov/apod/ap090407.html	NNP NNP NNP NNP NNP NNS IN NNP CD : URL	0.6230 0.5405 0.8516 0.9755 0.9315 0.7929 0.9974 0.9956 0.8938 0.9785 0.9893	Bom dia The Colliding Spiral Galaxies of Arp 274 - http://antwrp.gsfc.nasa.gov/apod/ap090407.html
booked my hair appointment	VBD PRP$ NN NN	0.8663 0.9986 0.9883 0.9677	booked my hair appointment
BOOM BOOM POW-oops	NNP NNP NNP	0.5361 0.9744 0.9783	BOOM BOOM POW-oops
Booz Allen Hamilton has a bad ass homegrown social collaboration platform . Way cool ! #ttiv	NNP NNP NNP VBZ DT JJ NN NN NN NN NN . NNP JJ . HT	0.9705 0.9998 0.9995 0.9801 0.9939 0.9967 0.8934 0.6325 0.8711 0.9951 0.9813 0.9956 0.4198 0.7976 0.9872 0.9714	Booz Allen Hamilton has a bad ass homegrown social collaboration platform. Way cool! #ttiv
Bought the MH bundle ? Create a task called " Mario " or " Star Wars " in " The Hit List " . Make sure your sound is on and complete the tasks !	VBD DT NNP NN . VB DT NN VBD '' NNP '' CC '' NNP NNP '' IN '' NNP NNP NNP '' . VB JJ PRP$ NN VBZ IN CC JJ DT NNS .	0.7592 0.9881 0.2397 0.8091 0.9922 0.9157 0.9958 0.9947 0.8400 0.9848 0.9983 0.9807 0.9689 0.9815 0.8759 0.9731 0.9801 0.9781 0.9827 0.4832 0.7122 0.9365 0.9747 0.9758 0.9393 0.9515 0.9133 0.9590 0.9928 0.9715 0.9862 0.9097 0.9951 0.9845 0.9965	Bought the MH bundle? Create a task called &quot;Mario&quot; or &quot;Star Wars&quot; in &quot;The Hit List&quot;. Make sure your sound is on and complete the tasks!
brb going to Ireland	UH VBG TO NNP	0.7865 0.9894 0.9913 0.9995	brb going to Ireland
break my 4000th tweets	VB PRP$ CD NNS	0.7500 0.9926 0.3820 0.9521	break my 4000th tweets
breakfast done ... shower done ... time to get myself sorted for a day of essay writing !	NN VBN : NN VBN : NN TO VB PRP VBD IN DT NN IN NN VBG .	0.8889 0.6966 0.9959 0.9477 0.7268 0.9938 0.9487 0.9950 0.9980 0.9889 0.8980 0.9952 0.9972 0.9990 0.9908 0.9704 0.7009 0.9963	breakfast done...shower done...time to get myself sorted for a day of essay writing!
Bring on the bank hol weekend	VB IN DT NN NN NN	0.4874 0.9870 0.9941 0.9499 0.7980 0.9919	Bring on the bank hol weekend
BRITNEY is DEFINITELY a ' put on a show ' kinda girl !! B L A S T !!	NNP VBZ RB DT '' VB IN DT NN '' RB NN . VB NNP NNP NNP NNP .	0.9905 0.9958 0.9913 0.9880 0.9265 0.5959 0.9801 0.9914 0.9949 0.9565 0.5751 0.7477 0.9881 0.7188 0.3967 0.8040 0.9948 0.9099 0.9900	BRITNEY is DEFINITELY a 'put on a show' kinda girl!! B L A S T!!
Bryon is my tea bitch	NNP VBZ PRP$ NN NN	0.9613 0.9968 0.9929 0.9431 0.9479	Bryon is my tea bitch
btw ... hey new followers	UH : UH JJ NNS	0.9361 0.9936 0.7740 0.9923 0.9034	btw... hey new followers
Budget : A method for going broke methodically . #1liners	NN : DT NN IN VBG VBD RB . HT	0.8871 0.9852 0.9938 0.9925 0.9947 0.9896 0.4966 0.9530 0.9923 0.9480	Budget: A method for going broke methodically. #1liners
busy @ PPUKM with Dr Yamin .. http://irc.jombuatduit.net	JJ IN NNP IN NNP NNP : URL	0.6449 0.9748 0.8534 0.9937 0.9968 0.9971 0.9339 0.9592	busy @ PPUKM with Dr Yamin.. http://irc.jombuatduit.net
Busy busy day ! Bathroom is progressing well though	JJ JJ NN . NN VBZ VBG RB RB	0.7622 0.9861 0.9958 0.9921 0.8927 0.9944 0.9322 0.8173 0.6815	Busy busy day! Bathroom is progressing well though
Busy day already Looking like it's nice outside too !	JJ NN RB VBG IN PRP JJ IN RB .	0.9542 0.9958 0.9968 0.8924 0.8565 0.8069 0.9756 0.8498 0.9250 0.9939	Busy day already Looking like it's nice outside too!
busy day at work ! So happy the Burkharts are in Houston ! I can't wait to see their beautiful home !	JJ NN IN NN . RB JJ DT NNS VBP IN NNP . PRP MD VB TO VB PRP$ JJ NN .	0.9502 0.9965 0.9968 0.9611 0.9949 0.8730 0.9889 0.9711 0.5768 0.9767 0.9941 0.9953 0.9892 0.9964 0.9434 0.9806 0.9968 0.9990 0.7357 0.9786 0.9614 0.9967	busy day at work! So happy the Burkharts are in Houston! I can't wait to see their beautiful home!
busy day ... update tonight	JJ NN : NN NN	0.9502 0.9972 0.9971 0.8897 0.9907	busy day...update tonight
Busy week ! Met with an outreach worker today about doing group activities Decided Im going to really push myself to recover from anxiety !	JJ NN . VBD IN DT NN NN NN IN VBG NN NNS VBD PRP VBG TO RB VB PRP TO VB IN NN .	0.9159 0.9909 0.9893 0.5984 0.9985 0.9873 0.9892 0.9926 0.9952 0.9504 0.9681 0.9612 0.9837 0.7254 0.9659 0.9951 0.9946 0.9248 0.8680 0.9505 0.9969 0.9938 0.9956 0.9161 0.9973	Busy week! Met with an outreach worker today about doing group activities Decided Im going to really push myself to recover from anxiety!
But I do not mind . Goodnight	CC PRP VBP RB NN . UH	0.9856 0.9974 0.9949 0.9820 0.8367 0.9944 0.9810	But I do not mind. Goodnight
But then there's all the rest .	CC RB RB DT DT NN .	0.9676 0.7093 0.2112 0.9676 0.9936 0.9866 0.9969	But then there's all the rest.
By the way , I'm totally inspired by this freaky Nike commercial : http://snurl.com/icgj9	IN DT NN , PRP RB VBN IN DT JJ NNP NN : URL	0.9567 0.9974 0.9738 0.9910 0.4606 0.9714 0.4534 0.9897 0.9953 0.7323 0.9865 0.8534 0.9806 0.9918	By the way, I'm totally inspired by this freaky Nike commercial: http://snurl.com/icgj9
bye hope ur having fun with her though	UH VBP PRP VBG JJ IN PRP RB	0.7803 0.8272 0.8026 0.9788 0.6026 0.9994 0.9071 0.6701	bye hope ur having fun with her though
Bye bye !! Going to sleep !! ( finally !! ) XDDDD :-D :-P	UH UH . VBG TO VB . -LRB- RB . -RRB- UH UH UH	0.9683 0.9754 0.9692 0.9888 0.9964 0.9863 0.9861 0.8923 0.9835 0.9761 0.9278 0.8991 0.9983 0.9986	Bye bye!! Going to sleep!! (finally!!) XDDDD :-D :-P
Caffeinated and happy	JJ CC JJ	0.4347 0.9919 0.9827	Caffeinated and happy
Callin it a night ! I always have the best sleep after a good workout !!	VBG PRP DT NN . PRP RB VB DT JJS NN IN DT JJ NN .	0.9318 0.9956 0.9959 0.9897 0.9932 0.9949 0.9797 0.7631 0.9925 0.9612 0.9500 0.9909 0.9950 0.9833 0.9222 0.9932	Callin it a night! I always have the best sleep after a good workout!!
Can YOU name that pad !?	MD PRP NN DT NN .	0.9153 0.9621 0.8073 0.6870 0.9717 0.9857	Can YOU name that pad!?
can't access his bank account ;) this is going to be fuuuuuuuun	MD VB PRP$ NN NN UH DT VBZ VBG TO VB JJ	0.8364 0.8244 0.9490 0.9598 0.9882 0.8903 0.9789 0.9920 0.9919 0.9974 0.9989 0.5891	can't access his bank account ;) this is going to be fuuuuuuuun
Can't fall asleep .. maybe I'll tweet ... exciting for morning run tmr .	MD VB RB : RB PRP VB : JJ IN NN NN NN .	0.9018 0.9149 0.9529 0.9338 0.9669 0.6856 0.7884 0.9983 0.8496 0.9947 0.9201 0.6487 0.9681 0.9956	Can't fall asleep.. maybe I'll tweet... exciting for morning run tmr.
can't find any nice words for a . tel domain http://wortsuchen.de/ends-with-by-length/tel/ haha	MD VB DT JJ NNS IN DT . UH NN URL UH	0.9364 0.9967 0.9609 0.9967 0.9829 0.9977 0.9766 0.9814 0.2498 0.7386 0.8861 0.9186	can't find any nice words for a .tel domain http://wortsuchen.de/ends-with-by-length/tel/ haha
